currency,days,month,rate,year
SAR,31,Jan,0.135537,2008.0
SAR,29,Feb,0.135958,2008.0
SAR,31,Mar,0.133407,2008.0
SAR,30,Apr,0.134584,2008.0
SAR,31,May,0.135700,2008.0
SAR,30,Jun,0.135548,2008.0
SAR,31,Jul,0.134122,2008.0
SAR,31,Aug,0.141473,2008.0
SAR,30,Sep,0.148142,2008.0
SAR,31,Oct,0.157781,2008.0
SAR,30,Nov,0.173937,2008.0
SAR,31,Dec,0.179848,2008.0
SAR,31,Jan,0.184386,2009.0
SAR,28,Feb,0.184847,2009.0
SAR,31,Mar,0.188209,2009.0
SAR,30,Apr,0.181321,2009.0
SAR,31,May,0.173024,2009.0
SAR,30,Jun,0.163085,2009.0
SAR,31,Jul,0.163097,2009.0
SAR,31,Aug,0.161337,2009.0
SAR,30,Sep,0.163444,2009.0
SAR,31,Oct,0.164711,2009.0
SAR,30,Nov,0.160793,2009.0
SAR,31,Dec,0.164476,2009.0
SAR,31,Jan,0.165150,2010.0
SAR,28,Feb,0.171102,2010.0
SAR,31,Mar,0.177175,2010.0
SAR,30,Apr,0.173977,2010.0
SAR,31,May,0.181766,2010.0
SAR,30,Jun,0.180761,2010.0
SAR,31,Jul,0.174382,2010.0
SAR,31,Aug,0.170339,2010.0
SAR,30,Sep,0.171222,2010.0
SAR,31,Oct,0.167966,2010.0
SAR,30,Nov,0.167102,2010.0
SAR,31,Dec,0.170932,2010.0
SAR,31,Jan,0.168987,2011.0
SAR,28,Feb,0.165373,2011.0
SAR,31,Mar,0.165041,2011.0
SAR,30,Apr,0.162847,2011.0
SAR,31,May,0.163149,2011.0
SAR,30,Jun,0.164482,2011.0
SAR,31,Jul,0.164935,2011.0
SAR,31,Aug,0.163026,2011.0
SAR,30,Sep,0.168801,2011.0
SAR,31,Oct,0.169038,2011.0
SAR,30,Nov,0.168679,2011.0
SAR,31,Dec,0.171064,2011.0
SAR,31,Jan,0.171924,2012.0
SAR,29,Feb,0.168666,2012.0
SAR,31,Mar,0.168512,2012.0
SAR,30,Apr,0.166601,2012.0
SAR,31,May,0.167568,2012.0
SAR,30,Jun,0.171438,2012.0
SAR,31,Jul,0.170932,2012.0
SAR,31,Aug,0.169641,2012.0
SAR,30,Sep,0.165557,2012.0
SAR,31,Oct,0.165869,2012.0
SAR,30,Nov,0.167062,2012.0
SAR,31,Dec,0.165303,2012.0
SAR,31,Jan,0.167022,2013.0
SAR,28,Feb,0.172145,2013.0
SAR,31,Mar,0.176726,2013.0
SAR,30,Apr,0.174161,2013.0
SAR,31,May,0.174375,2013.0
SAR,30,Jun,0.172394,2013.0
SAR,31,Jul,0.175775,2013.0
SAR,31,Aug,0.171998,2013.0
SAR,30,Sep,0.168072,2013.0
SAR,31,Oct,0.165740,2013.0
SAR,30,Nov,0.165578,2013.0
SAR,31,Dec,0.162826,2013.0
SAR,31,Jan,0.161943,2014.0
SAR,28,Feb,0.161015,2014.0
SAR,31,Mar,0.160323,2014.0
SAR,30,Apr,0.159262,2014.0
SAR,31,May,0.158326,2014.0
SAR,30,Jun,0.157621,2014.0
SAR,31,Jul,0.156175,2014.0
SAR,31,Aug,0.159695,2014.0
SAR,30,Sep,0.163591,2014.0
SAR,31,Oct,0.165902,2014.0
SAR,30,Nov,0.169011,2014.0
SAR,31,Dec,0.170446,2014.0
SAR,31,Jan,0.175665,2015.0
SAR,28,Feb,0.173878,2015.0
SAR,31,Mar,0.178274,2015.0
SAR,30,Apr,0.178312,2015.0
SAR,31,May,0.172680,2015.0
SAR,30,Jun,0.171143,2015.0
SAR,31,Jul,0.171387,2015.0
SAR,31,Aug,0.171190,2015.0
SAR,30,Sep,0.173923,2015.0
SAR,31,Oct,0.173892,2015.0
SAR,30,Nov,0.175599,2015.0
SAR,31,Dec,0.177881,2015.0
KWD,31,Jan,1.939071,2006.0
KWD,28,Feb,1.958741,2006.0
KWD,31,Mar,1.963236,2006.0
KWD,30,Apr,1.937643,2006.0
KWD,31,May,1.844750,2006.0
KWD,30,Jun,1.874875,2006.0
KWD,31,Jul,1.872809,2006.0
KWD,31,Aug,1.826319,2006.0
KWD,30,Sep,1.834416,2006.0
KWD,31,Oct,1.843435,2006.0
KWD,30,Nov,1.809213,2006.0
KWD,31,Dec,1.762599,2006.0
KWD,31,Jan,1.766508,2007.0
KWD,28,Feb,1.766273,2007.0
KWD,31,Mar,1.776194,2007.0
KWD,30,Apr,1.740002,2007.0
KWD,31,May,1.745549,2007.0
KWD,30,Jun,1.748032,2007.0
KWD,31,Jul,1.718102,2007.0
KWD,31,Aug,1.763652,2007.0
KWD,30,Sep,1.763142,2007.0
KWD,31,Oct,1.753731,2007.0
KWD,30,Nov,1.752550,2007.0
KWD,31,Dec,1.810002,2007.0
KWD,31,Jan,1.859915,2008.0
KWD,29,Feb,1.864053,2008.0
KWD,31,Mar,1.859263,2008.0
KWD,30,Apr,1.897932,2008.0
KWD,31,May,1.910513,2008.0
KWD,30,Jun,1.915072,2008.0
KWD,31,Jul,1.894683,2008.0
KWD,31,Aug,1.983544,2008.0
KWD,30,Sep,2.077918,2008.0
KWD,31,Oct,2.206585,2008.0
KWD,30,Nov,2.403305,2008.0
KWD,31,Dec,2.450537,2008.0
KWD,31,Jan,2.421154,2009.0
KWD,28,Feb,2.364992,2009.0
KWD,31,Mar,2.408110,2009.0
KWD,30,Apr,2.331121,2009.0
KWD,31,May,2.239173,2009.0
KWD,30,Jun,2.123320,2009.0
KWD,31,Jul,2.128377,2009.0
KWD,31,Aug,2.108250,2009.0
KWD,30,Sep,2.138869,2009.0
KWD,31,Oct,2.159602,2009.0
KWD,30,Nov,2.112557,2009.0
KWD,31,Dec,2.157238,2009.0
KWD,31,Jan,2.158885,2010.0
KWD,28,Feb,2.223021,2010.0
KWD,31,Mar,2.301702,2010.0
KWD,30,Apr,2.261321,2010.0
KWD,31,May,2.345306,2010.0
KWD,30,Jun,2.328796,2010.0
KWD,31,Jul,2.260446,2010.0
KWD,31,Aug,2.220391,2010.0
KWD,30,Sep,2.239066,2010.0
KWD,31,Oct,2.231812,2010.0
KWD,30,Nov,2.230496,2010.0
KWD,31,Dec,2.272449,2010.0
ILS,31,Jan,0.122593,2006.0
ILS,28,Feb,0.121658,2006.0
ILS,31,Mar,0.122283,2006.0
ILS,30,Apr,0.123763,2006.0
ILS,31,May,0.119504,2006.0
ILS,30,Jun,0.121194,2006.0
ILS,31,Jul,0.122040,2006.0
ILS,31,Aug,0.120676,2006.0
ILS,30,Sep,0.122060,2006.0
ILS,31,Oct,0.124817,2006.0
ILS,30,Nov,0.121746,2006.0
ILS,31,Dec,0.121301,2006.0
ILS,31,Jan,0.120861,2007.0
ILS,28,Feb,0.121140,2007.0
ILS,31,Mar,0.122267,2007.0
ILS,30,Apr,0.123237,2007.0
ILS,31,May,0.125834,2007.0
ILS,30,Jun,0.120453,2007.0
ILS,31,Jul,0.115599,2007.0
ILS,31,Aug,0.117560,2007.0
ILS,30,Sep,0.121263,2007.0
ILS,31,Oct,0.121880,2007.0
ILS,30,Nov,0.123426,2007.0
ILS,31,Dec,0.127292,2007.0
ILS,31,Jan,0.135449,2008.0
ILS,29,Feb,0.141212,2008.0
ILS,31,Mar,0.142186,2008.0
ILS,30,Apr,0.143233,2008.0
ILS,31,May,0.150537,2008.0
ILS,30,Jun,0.151360,2008.0
ILS,31,Jul,0.149007,2008.0
ILS,31,Aug,0.149377,2008.0
ILS,30,Sep,0.157428,2008.0
ILS,31,Oct,0.161521,2008.0
ILS,30,Nov,0.167792,2008.0
ILS,31,Dec,0.174228,2008.0
ILS,31,Jan,0.177053,2009.0
ILS,28,Feb,0.169121,2009.0
ILS,31,Mar,0.169219,2009.0
ILS,30,Apr,0.162512,2009.0
ILS,31,May,0.159303,2009.0
ILS,30,Jun,0.154867,2009.0
ILS,31,Jul,0.157096,2009.0
ILS,31,Aug,0.158079,2009.0
ILS,30,Sep,0.162826,2009.0
ILS,31,Oct,0.165807,2009.0
ILS,30,Nov,0.159455,2009.0
ILS,31,Dec,0.162721,2009.0
ILS,31,Jan,0.166571,2010.0
ILS,28,Feb,0.171028,2010.0
ILS,31,Mar,0.177509,2010.0
ILS,30,Apr,0.175892,2010.0
ILS,31,May,0.179733,2010.0
ILS,30,Jun,0.175961,2010.0
ILS,31,Jul,0.169674,2010.0
ILS,31,Aug,0.168400,2010.0
ILS,30,Sep,0.172128,2010.0
ILS,31,Oct,0.174486,2010.0
ILS,30,Nov,0.171891,2010.0
ILS,31,Dec,0.177999,2010.0
ILS,31,Jan,0.176543,2011.0
ILS,28,Feb,0.169511,2011.0
ILS,31,Mar,0.173688,2011.0
ILS,30,Apr,0.178085,2011.0
ILS,31,May,0.176454,2011.0
ILS,30,Jun,0.180633,2011.0
ILS,31,Jul,0.181119,2011.0
ILS,31,Aug,0.172169,2011.0
ILS,30,Sep,0.171884,2011.0
ILS,31,Oct,0.173011,2011.0
ILS,30,Nov,0.169700,2011.0
ILS,31,Dec,0.169854,2011.0
ILS,31,Jan,0.169216,2012.0
ILS,29,Feb,0.169222,2012.0
ILS,31,Mar,0.167968,2012.0
ILS,30,Apr,0.166689,2012.0
ILS,31,May,0.164182,2012.0
ILS,30,Jun,0.165328,2012.0
ILS,31,Jul,0.160773,2012.0
ILS,31,Aug,0.158549,2012.0
ILS,30,Sep,0.157547,2012.0
ILS,31,Oct,0.161366,2012.0
ILS,30,Nov,0.160799,2012.0
ILS,31,Dec,0.164055,2012.0
ILS,31,Jan,0.167636,2013.0
ILS,28,Feb,0.174774,2013.0
ILS,31,Mar,0.180072,2013.0
ILS,30,Apr,0.180364,2013.0
ILS,31,May,0.179990,2013.0
ILS,30,Jun,0.178048,2013.0
ILS,31,Jul,0.182953,2013.0
ILS,31,Aug,0.180477,2013.0
ILS,30,Sep,0.176668,2013.0
ILS,31,Oct,0.175773,2013.0
ILS,30,Nov,0.175664,2013.0
ILS,31,Dec,0.174373,2013.0
ILS,31,Jan,0.173819,2014.0
ILS,28,Feb,0.171735,2014.0
ILS,31,Mar,0.172916,2014.0
ILS,30,Apr,0.171884,2014.0
ILS,31,May,0.171359,2014.0
ILS,30,Jun,0.171289,2014.0
ILS,31,Jul,0.171121,2014.0
ILS,31,Aug,0.171125,2014.0
ILS,30,Sep,0.168744,2014.0
ILS,31,Oct,0.166847,2014.0
ILS,30,Nov,0.165406,2014.0
ILS,31,Dec,0.162717,2014.0
ILS,31,Jan,0.167237,2015.0
ILS,28,Feb,0.167423,2015.0
ILS,31,Mar,0.167047,2015.0
ILS,30,Apr,0.170051,2015.0
ILS,31,May,0.167637,2015.0
ILS,30,Jun,0.167920,2015.0
ILS,31,Jul,0.169671,2015.0
ILS,31,Aug,0.167281,2015.0
ILS,30,Sep,0.166667,2015.0
ILS,31,Oct,0.168712,2015.0
ILS,30,Nov,0.169299,2015.0
ILS,31,Dec,0.172264,2015.0
ILS,31,Jan,0.175837,2016.0
ILS,29,Feb,0.179077,2016.0
ILS,31,Mar,0.181480,2016.0
ILS,30,Apr,0.185362,2016.0
ILS,31,May,0.180528,2016.0
ILS,30,Jun,0.182644,2016.0
ILS,31,Jul,0.197289,2016.0
ILS,31,Aug,0.201250,2016.0
ILS,30,Sep,0.202108,2016.0
ILS,31,Oct,0.211970,2016.0
ILS,4,Nov,0.212098,2016.0
INR,31,Jan,0.012791,2006.0
INR,28,Feb,0.012930,2006.0
INR,31,Mar,0.012926,2006.0
INR,30,Apr,0.012615,2006.0
INR,31,May,0.011822,2006.0
INR,30,Jun,0.011798,2006.0
INR,31,Jul,0.011677,2006.0
INR,31,Aug,0.011361,2006.0
INR,30,Sep,0.011508,2006.0
INR,31,Oct,0.011742,2006.0
INR,30,Nov,0.011684,2006.0
INR,31,Dec,0.011436,2006.0
INR,31,Jan,0.011545,2007.0
INR,28,Feb,0.011590,2007.0
INR,31,Mar,0.011700,2007.0
INR,30,Apr,0.011968,2007.0
INR,31,May,0.012394,2007.0
INR,30,Jun,0.012408,2007.0
INR,31,Jul,0.012192,2007.0
INR,31,Aug,0.012202,2007.0
INR,30,Sep,0.012316,2007.0
INR,31,Oct,0.012393,2007.0
INR,30,Nov,0.012256,2007.0
INR,31,Dec,0.012602,2007.0
INR,31,Jan,0.012928,2008.0
INR,29,Feb,0.012839,2008.0
INR,31,Mar,0.012424,2008.0
INR,30,Apr,0.012623,2008.0
INR,31,May,0.012095,2008.0
INR,30,Jun,0.011873,2008.0
INR,31,Jul,0.011753,2008.0
INR,31,Aug,0.012355,2008.0
INR,30,Sep,0.012189,2008.0
INR,31,Oct,0.012192,2008.0
INR,30,Nov,0.013339,2008.0
INR,31,Dec,0.013902,2008.0
INR,31,Jan,0.014189,2009.0
INR,28,Feb,0.014066,2009.0
INR,31,Mar,0.013780,2009.0
INR,30,Apr,0.013602,2009.0
INR,31,May,0.013366,2009.0
INR,30,Jun,0.012811,2009.0
INR,31,Jul,0.012634,2009.0
INR,31,Aug,0.012536,2009.0
INR,30,Sep,0.012680,2009.0
INR,31,Oct,0.013227,2009.0
INR,30,Nov,0.012951,2009.0
INR,31,Dec,0.013247,2009.0
INR,31,Jan,0.013462,2010.0
INR,28,Feb,0.013853,2010.0
INR,31,Mar,0.014612,2010.0
INR,30,Apr,0.014676,2010.0
INR,31,May,0.014870,2010.0
INR,30,Jun,0.014586,2010.0
INR,31,Jul,0.013978,2010.0
INR,31,Aug,0.013728,2010.0
INR,30,Sep,0.013979,2010.0
INR,31,Oct,0.014200,2010.0
INR,30,Nov,0.013936,2010.0
INR,31,Dec,0.014222,2010.0
INR,31,Jan,0.013957,2011.0
INR,28,Feb,0.013665,2011.0
INR,31,Mar,0.013778,2011.0
INR,30,Apr,0.013782,2011.0
INR,31,May,0.013628,2011.0
INR,30,Jun,0.013767,2011.0
INR,31,Jul,0.013933,2011.0
INR,31,Aug,0.013476,2011.0
INR,30,Sep,0.013323,2011.0
INR,31,Oct,0.012899,2011.0
INR,30,Nov,0.012476,2011.0
INR,31,Dec,0.012234,2011.0
INR,31,Jan,0.012593,2012.0
INR,29,Feb,0.012867,2012.0
INR,31,Mar,0.012553,2012.0
INR,30,Apr,0.012083,2012.0
INR,31,May,0.011566,2012.0
INR,30,Jun,0.011494,2012.0
INR,31,Jul,0.011575,2012.0
INR,31,Aug,0.011456,2012.0
INR,30,Sep,0.011410,2012.0
INR,31,Oct,0.011723,2012.0
INR,30,Nov,0.011428,2012.0
INR,31,Dec,0.011343,2012.0
INR,31,Jan,0.011547,2013.0
INR,28,Feb,0.011989,2013.0
INR,31,Mar,0.012182,2013.0
INR,30,Apr,0.012013,2013.0
INR,31,May,0.011900,2013.0
INR,30,Jun,0.011096,2013.0
INR,31,Jul,0.011033,2013.0
INR,31,Aug,0.010289,2013.0
INR,30,Sep,0.009880,2013.0
INR,31,Oct,0.010105,2013.0
INR,30,Nov,0.009921,2013.0
INR,31,Dec,0.009875,2013.0
INR,31,Jan,0.009785,2014.0
INR,28,Feb,0.009718,2014.0
INR,31,Mar,0.009863,2014.0
INR,30,Apr,0.009899,2014.0
INR,31,May,0.010020,2014.0
INR,30,Jun,0.009902,2014.0
INR,31,Jul,0.009749,2014.0
INR,31,Aug,0.009846,2014.0
INR,30,Sep,0.010078,2014.0
INR,31,Oct,0.010143,2014.0
INR,30,Nov,0.010281,2014.0
INR,31,Dec,0.010181,2014.0
PKR,31,Jan,0.007327,2010.0
PKR,28,Feb,0.007561,2010.0
PKR,31,Mar,0.007877,2010.0
PKR,30,Apr,0.007764,2010.0
PKR,31,May,0.008070,2010.0
PKR,30,Jun,0.007942,2010.0
PKR,31,Jul,0.007645,2010.0
PKR,31,Aug,0.007460,2010.0
PKR,30,Sep,0.007482,2010.0
PKR,31,Oct,0.007327,2010.0
PKR,30,Nov,0.007327,2010.0
PKR,31,Dec,0.007476,2010.0
PKR,31,Jan,0.007394,2011.0
PKR,28,Feb,0.007267,2011.0
PKR,31,Mar,0.007256,2011.0
PKR,30,Apr,0.007215,2011.0
PKR,31,May,0.007173,2011.0
PKR,30,Jun,0.007184,2011.0
PKR,31,Jul,0.007181,2011.0
PKR,31,Aug,0.007051,2011.0
PKR,30,Sep,0.007234,2011.0
PKR,31,Oct,0.007289,2011.0
PKR,30,Nov,0.007271,2011.0
PKR,31,Dec,0.007169,2011.0
PKR,31,Jan,0.007142,2012.0
PKR,29,Feb,0.006973,2012.0
PKR,31,Mar,0.006953,2012.0
PKR,30,Apr,0.006885,2012.0
PKR,31,May,0.006879,2012.0
PKR,30,Jun,0.006822,2012.0
PKR,31,Jul,0.006788,2012.0
PKR,31,Aug,0.006732,2012.0
PKR,30,Sep,0.006559,2012.0
PKR,31,Oct,0.006512,2012.0
PKR,30,Nov,0.006524,2012.0
PKR,31,Dec,0.006375,2012.0
PKR,31,Jan,0.006421,2013.0
PKR,28,Feb,0.006588,2013.0
PKR,31,Mar,0.006753,2013.0
PKR,30,Apr,0.006639,2013.0
PKR,31,May,0.006644,2013.0
PKR,30,Jun,0.006549,2013.0
PKR,31,Jul,0.006558,2013.0
PKR,31,Aug,0.006270,2013.0
PKR,30,Sep,0.005992,2013.0
PKR,31,Oct,0.005853,2013.0
PKR,30,Nov,0.005775,2013.0
PKR,31,Dec,0.005713,2013.0
PKR,31,Jan,0.005762,2014.0
PKR,28,Feb,0.005744,2014.0
PKR,31,Mar,0.006006,2014.0
PKR,30,Apr,0.006119,2014.0
PKR,31,May,0.006017,2014.0
PKR,30,Jun,0.006001,2014.0
PKR,31,Jul,0.005934,2014.0
PKR,31,Aug,0.005985,2014.0
PKR,30,Sep,0.005990,2014.0
PKR,31,Oct,0.006055,2014.0
PKR,30,Nov,0.006222,2014.0
PKR,31,Dec,0.006343,2014.0
PKR,31,Jan,0.006548,2015.0
PKR,28,Feb,0.006431,2015.0
PKR,31,Mar,0.006565,2015.0
PKR,30,Apr,0.006572,2015.0
PKR,31,May,0.006357,2015.0
PKR,30,Jun,0.006304,2015.0
PKR,31,Jul,0.006316,2015.0
PKR,31,Aug,0.006270,2015.0
PKR,30,Sep,0.006250,2015.0
PKR,31,Oct,0.006236,2015.0
PKR,30,Nov,0.006246,2015.0
PKR,31,Dec,0.006368,2015.0
PKR,31,Jan,0.006619,2016.0
PKR,29,Feb,0.006683,2016.0
PKR,31,Mar,0.006696,2016.0
PKR,30,Apr,0.006674,2016.0
PKR,31,May,0.006576,2016.0
PKR,30,Jun,0.006740,2016.0
PKR,31,Jul,0.007261,2016.0
PKR,31,Aug,0.007300,2016.0
PKR,30,Sep,0.007281,2016.0
PKR,31,Oct,0.007742,2016.0
PKR,4,Nov,0.007709,2016.0
ZAR,31,Jan,0.092970,2006.0
ZAR,28,Feb,0.093729,2006.0
ZAR,31,Mar,0.091901,2006.0
ZAR,30,Apr,0.092988,2006.0
ZAR,31,May,0.084590,2006.0
ZAR,30,Jun,0.077817,2006.0
ZAR,31,Jul,0.076551,2006.0
ZAR,31,Aug,0.075968,2006.0
ZAR,30,Sep,0.071411,2006.0
ZAR,31,Oct,0.069927,2006.0
ZAR,30,Nov,0.072209,2006.0
ZAR,31,Dec,0.072328,2006.0
ZAR,31,Jan,0.071072,2007.0
ZAR,28,Feb,0.071263,2007.0
ZAR,31,Mar,0.069873,2007.0
ZAR,30,Apr,0.070803,2007.0
ZAR,31,May,0.071841,2007.0
ZAR,30,Jun,0.070444,2007.0
ZAR,31,Jul,0.070461,2007.0
ZAR,31,Aug,0.068898,2007.0
ZAR,30,Sep,0.069755,2007.0
ZAR,31,Oct,0.072435,2007.0
ZAR,30,Nov,0.072091,2007.0
ZAR,31,Dec,0.072515,2007.0
ZAR,31,Jan,0.072653,2008.0
ZAR,29,Feb,0.066524,2008.0
ZAR,31,Mar,0.062462,2008.0
ZAR,30,Apr,0.065013,2008.0
ZAR,31,May,0.066942,2008.0
ZAR,30,Jun,0.064066,2008.0
ZAR,31,Jul,0.065926,2008.0
ZAR,31,Aug,0.069306,2008.0
ZAR,30,Sep,0.069000,2008.0
ZAR,31,Oct,0.060651,2008.0
ZAR,30,Nov,0.064471,2008.0
ZAR,31,Dec,0.067906,2008.0
ZAR,31,Jan,0.070005,2009.0
ZAR,28,Feb,0.069450,2009.0
ZAR,31,Mar,0.070869,2009.0
ZAR,30,Apr,0.075815,2009.0
ZAR,31,May,0.077551,2009.0
ZAR,30,Jun,0.076109,2009.0
ZAR,31,Jul,0.076787,2009.0
ZAR,31,Aug,0.076295,2009.0
ZAR,30,Sep,0.081627,2009.0
ZAR,31,Oct,0.082543,2009.0
ZAR,30,Nov,0.080246,2009.0
ZAR,31,Dec,0.082334,2009.0
ZAR,31,Jan,0.082977,2010.0
ZAR,28,Feb,0.083492,2010.0
ZAR,31,Mar,0.089709,2010.0
ZAR,30,Apr,0.088825,2010.0
ZAR,31,May,0.089171,2010.0
ZAR,30,Jun,0.088709,2010.0
ZAR,31,Jul,0.086753,2010.0
ZAR,31,Aug,0.087633,2010.0
ZAR,30,Sep,0.090148,2010.0
ZAR,31,Oct,0.091206,2010.0
ZAR,30,Nov,0.089837,2010.0
ZAR,31,Dec,0.094066,2010.0
BGN,31,Jan,0.381964,2008.0
BGN,29,Feb,0.383924,2008.0
BGN,31,Mar,0.396230,2008.0
BGN,30,Apr,0.406107,2008.0
BGN,31,May,0.404761,2008.0
BGN,30,Jun,0.404657,2008.0
BGN,31,Jul,0.405344,2008.0
BGN,31,Aug,0.405629,2008.0
BGN,30,Sep,0.407795,2008.0
BGN,31,Oct,0.402376,2008.0
BGN,30,Nov,0.424284,2008.0
BGN,31,Dec,0.465353,2008.0
BGN,31,Jan,0.469238,2009.0
BGN,28,Feb,0.453925,2009.0
BGN,31,Mar,0.470316,2009.0
BGN,30,Apr,0.458962,2009.0
BGN,31,May,0.452940,2009.0
BGN,30,Jun,0.438205,2009.0
BGN,31,Jul,0.440009,2009.0
BGN,31,Aug,0.441099,2009.0
BGN,30,Sep,0.456211,2009.0
BGN,31,Oct,0.467691,2009.0
BGN,30,Nov,0.459568,2009.0
BGN,31,Dec,0.459261,2009.0
BGN,31,Jan,0.451478,2010.0
BGN,28,Feb,0.448076,2010.0
BGN,31,Mar,0.460697,2010.0
BGN,30,Apr,0.447930,2010.0
BGN,31,May,0.438379,2010.0
BGN,30,Jun,0.423444,2010.0
BGN,31,Jul,0.427816,2010.0
BGN,31,Aug,0.422650,2010.0
BGN,30,Sep,0.429712,2010.0
BGN,31,Oct,0.447663,2010.0
BGN,30,Nov,0.437265,2010.0
BGN,31,Dec,0.434116,2010.0
BGN,31,Jan,0.432955,2011.0
BGN,28,Feb,0.432885,2011.0
BGN,31,Mar,0.443709,2011.0
BGN,30,Apr,0.452095,2011.0
BGN,31,May,0.448618,2011.0
BGN,30,Jun,0.453901,2011.0
BGN,31,Jul,0.452604,2011.0
BGN,31,Aug,0.448174,2011.0
BGN,30,Sep,0.447136,2011.0
BGN,31,Oct,0.445763,2011.0
BGN,30,Nov,0.438517,2011.0
BGN,31,Dec,0.431483,2011.0
BGN,31,Jan,0.425075,2012.0
BGN,29,Feb,0.428112,2012.0
BGN,31,Mar,0.426718,2012.0
BGN,30,Apr,0.420778,2012.0
BGN,31,May,0.411209,2012.0
BGN,30,Jun,0.412383,2012.0
BGN,31,Jul,0.402782,2012.0
BGN,31,Aug,0.403488,2012.0
BGN,30,Sep,0.408477,2012.0
BGN,31,Oct,0.412530,2012.0
BGN,30,Nov,0.410506,2012.0
BGN,31,Dec,0.415391,2012.0
BGN,31,Jan,0.425471,2013.0
BGN,28,Feb,0.440104,2013.0
BGN,31,Mar,0.438717,2013.0
BGN,30,Apr,0.434229,2013.0
BGN,31,May,0.433328,2013.0
BGN,30,Jun,0.435269,2013.0
BGN,31,Jul,0.440282,2013.0
BGN,31,Aug,0.438700,2013.0
BGN,30,Sep,0.430344,2013.0
BGN,31,Oct,0.433611,2013.0
BGN,30,Nov,0.428270,2013.0
BGN,31,Dec,0.427930,2013.0
BGN,31,Jan,0.423032,2014.0
BGN,28,Feb,0.421724,2014.0
BGN,31,Mar,0.425128,2014.0
BGN,30,Apr,0.421809,2014.0
BGN,31,May,0.416949,2014.0
BGN,30,Jun,0.411193,2014.0
BGN,31,Jul,0.405368,2014.0
BGN,31,Aug,0.407963,2014.0
BGN,30,Sep,0.404325,2014.0
BGN,31,Oct,0.403163,2014.0
BGN,30,Nov,0.404401,2014.0
BGN,31,Dec,0.402568,2014.0
BGN,31,Jan,0.392121,2015.0
BGN,28,Feb,0.378539,2015.0
BGN,31,Mar,0.369708,2015.0
BGN,30,Apr,0.370047,2015.0
BGN,31,May,0.369571,2015.0
BGN,30,Jun,0.368286,2015.0
BGN,31,Jul,0.361692,2015.0
BGN,31,Aug,0.365528,2015.0
BGN,30,Sep,0.374645,2015.0
BGN,31,Oct,0.374189,2015.0
BGN,30,Nov,0.361033,2015.0
BGN,31,Dec,0.371861,2015.0
BGN,31,Jan,0.385469,2016.0
BGN,29,Feb,0.396796,2016.0
BGN,31,Mar,0.399082,2016.0
BGN,30,Apr,0.405356,2016.0
BGN,31,May,0.397933,2016.0
BGN,30,Jun,0.405139,2016.0
BGN,31,Jul,0.430463,2016.0
BGN,31,Aug,0.437654,2016.0
BGN,30,Sep,0.436059,2016.0
BGN,31,Oct,0.456723,2016.0
BGN,4,Nov,0.457598,2016.0
RON,31,Jan,0.187947,2006.0
RON,28,Feb,0.193036,2006.0
RON,31,Mar,0.196097,2006.0
RON,30,Apr,0.198576,2006.0
RON,31,May,0.194882,2006.0
RON,30,Jun,0.193537,2006.0
RON,31,Jul,0.192565,2006.0
RON,31,Aug,0.191845,2006.0
RON,30,Sep,0.191657,2006.0
RON,31,Oct,0.191208,2006.0
RON,30,Nov,0.192503,2006.0
RON,31,Dec,0.197652,2006.0
RON,31,Jan,0.195775,2007.0
RON,28,Feb,0.197383,2007.0
RON,31,Mar,0.201599,2007.0
RON,30,Apr,0.203882,2007.0
RON,31,May,0.207305,2007.0
RON,30,Jun,0.209219,2007.0
RON,31,Jul,0.214916,2007.0
RON,31,Aug,0.210004,2007.0
RON,30,Sep,0.206017,2007.0
RON,31,Oct,0.207748,2007.0
RON,30,Nov,0.204190,2007.0
RON,31,Dec,0.204704,2007.0
RON,31,Jan,0.202681,2008.0
RON,29,Feb,0.205235,2008.0
RON,31,Mar,0.207984,2008.0
RON,30,Apr,0.218211,2008.0
RON,31,May,0.216534,2008.0
RON,30,Jun,0.216461,2008.0
RON,31,Jul,0.221734,2008.0
RON,31,Aug,0.224868,2008.0
RON,30,Sep,0.219837,2008.0
RON,31,Oct,0.210447,2008.0
RON,30,Nov,0.220359,2008.0
RON,31,Dec,0.231952,2008.0
RON,31,Jan,0.217419,2009.0
RON,28,Feb,0.207028,2009.0
RON,31,Mar,0.214939,2009.0
RON,30,Apr,0.214079,2009.0
RON,31,May,0.212247,2009.0
RON,30,Jun,0.203299,2009.0
RON,31,Jul,0.204103,2009.0
RON,31,Aug,0.205199,2009.0
RON,30,Sep,0.210231,2009.0
RON,31,Oct,0.213588,2009.0
RON,30,Nov,0.209655,2009.0
RON,31,Dec,0.212836,2009.0
RON,31,Jan,0.212917,2010.0
RON,28,Feb,0.213594,2010.0
RON,31,Mar,0.220661,2010.0
RON,30,Apr,0.212456,2010.0
RON,31,May,0.206075,2010.0
RON,30,Jun,0.195609,2010.0
RON,31,Jul,0.196116,2010.0
RON,31,Aug,0.194414,2010.0
RON,30,Sep,0.196895,2010.0
RON,31,Oct,0.204791,2010.0
RON,30,Nov,0.198970,2010.0
RON,31,Dec,0.197493,2010.0
RON,31,Jan,0.198657,2011.0
RON,28,Feb,0.199522,2011.0
RON,31,Mar,0.208669,2011.0
RON,30,Apr,0.215555,2011.0
RON,31,May,0.212816,2011.0
RON,30,Jun,0.211960,2011.0
